"","Time","pp","pp_nr2"
"279",278,0.00313698004798165,0.00317231948959634
"280",279,0.00290495396724769,0.00313958948237937
"281",280,0.00316348059901169,0.00316864200043399
"282",281,0.00335448401165195,0.00318891746893025
"283",282,0.00296504805529756,0.0031949714409677
"284",283,0.00334139188219394,0.00324492435554856
"285",284,0.00342486279883555,0.0033341767587702
"286",285,0.00340471387607977,0.00345421810399893
"287",286,0.00408067088574171,0.0035690791756972
"288",287,0.00322788741323166,0.00346186353643364
"289",288,0.00333275599405169,0.00336307777169187
"290",289,0.0032274732075166,0.00334757127908048
"291",290,0.00350924537633546,0.00341372383638365
"292",291,0.00359237446848835,0.00346142067394658
"293",292,0.00338252022629604,0.00336260965903426
"294",293,0.00304476524304066,0.00325236296807547
"295",294,0.00318173914482551,0.00324922648536542
"296",295,0.00329735718800553,0.00324918134455422
"297",296,0.00323514523915946,0.00324689826591596
"298",297,0.00340118764766625,0.00328353627893642
"299",298,0.00337673414365522,0.0032591349246783
"300",299,0.00259032935719006,0.00319213238262256
"301",300,0.00335268670460209,0.00333048489580622
"302",301,0.00354030641860196,0.00346999893048542
"303",302,0.00518165369673322,0.00355241406421132
